"assay"	"Sample.Name"	"pool"	"dil"	"run"	"rep"	"CT"
"Assay07"	"2"	1	8	21	2	40
"Assay07"	"2"	1	1	21	3	24.0170001983643
"Assay07"	"2"	1	1	21	3	24.9249992370605
"Assay07"	"2"	1	2	21	3	25.9209995269775
"Assay07"	"2"	1	2	21	3	25.5879993438721
"Assay07"	"2"	1	3	21	3	27.0470008850098
"Assay07"	"2"	1	3	21	3	26.67799949646
"Assay07"	"2"	1	4	21	3	27.5930004119873
"Assay07"	"2"	1	4	21	3	27.8540000915527
"Assay07"	"2"	1	5	21	3	28.1469993591309
"Assay07"	"2"	1	5	21	3	28.9860000610352
"Assay07"	"2"	1	6	21	3	31.5100002288818
"Assay07"	"2"	1	6	21	3	31.0139999389648
"Assay07"	"2"	1	7	21	3	30.1900005340576
"Assay07"	"2"	1	7	21	3	30.6110000610352
"Assay07"	"2"	1	8	21	3	31.0750007629395
"Assay07"	"2"	1	8	21	3	31.4729995727539
"Assay07"	"2"	1	1	21	4	24.386999130249
"Assay07"	"2"	1	1	21	4	25.2299995422363
"Assay07"	"2"	1	2	21	4	25.8990001678467
"Assay07"	"2"	1	2	21	4	26.1539993286133
"Assay07"	"2"	1	3	21	4	26.6310005187988
"Assay07"	"2"	1	3	21	4	27.0209999084473
"Assay07"	"2"	1	4	21	4	29.0510005950928
"Assay07"	"2"	1	4	21	4	28.5090007781982
"Assay07"	"2"	1	5	21	4	28.2409992218018
"Assay07"	"2"	1	5	21	4	28.7280006408691
"Assay07"	"2"	1	6	21	4	30.1280002593994
"Assay07"	"2"	1	6	21	4	30.0049991607666
"Assay07"	"2"	1	7	21	4	30.2549991607666
"Assay07"	"2"	1	7	21	4	30.8120002746582
"Assay07"	"2"	1	8	21	4	40
"Assay07"	"2"	1	8	21	4	40
"Assay07"	"2"	1	1	21	5	24.5470008850098
"Assay07"	"2"	1	1	21	5	24.9220008850098
"Assay07"	"2"	1	2	21	5	26.6709995269775
"Assay07"	"2"	1	2	21	5	26.4080009460449
"Assay07"	"2"	1	3	21	5	27.2509994506836
"Assay07"	"2"	1	3	21	5	27.0009994506836
"Assay07"	"2"	1	4	21	5	29.048999786377
"Assay07"	"2"	1	4	21	5	29.1189994812012
"Assay07"	"2"	1	5	21	5	28.6009998321533
"Assay07"	"2"	1	5	21	5	28.9389991760254
"Assay07"	"2"	1	6	21	5	30.9120006561279
"Assay07"	"2"	1	6	21	5	31.0939998626709
"Assay07"	"2"	1	7	21	5	31.2849998474121
"Assay07"	"2"	1	7	21	5	30.5279998779297
"Assay07"	"2"	1	8	21	5	31.5849990844727
"Assay07"	"2"	1	8	21	5	32.3569984436035
"Assay07"	"2"	1	1	21	6	24.6009998321533
"Assay07"	"2"	1	1	21	6	25.1499996185303
"Assay07"	"2"	1	2	21	6	25.9790000915527
"Assay07"	"2"	1	2	21	6	25.4519996643066
"Assay07"	"2"	1	3	21	6	26.951000213623
"Assay07"	"2"	1	3	21	6	26.871000289917
"Assay07"	"2"	1	4	21	6	27.8419990539551
"Assay07"	"2"	1	4	21	6	27.6909999847412
"Assay07"	"2"	1	5	21	6	29.0049991607666
"Assay07"	"2"	1	5	21	6	29.5429992675781
"Assay07"	"2"	1	6	21	6	29.5209999084473
"Assay07"	"2"	1	6	21	6	29.5939998626709
"Assay07"	"2"	1	7	21	6	31.9839992523193
"Assay07"	"2"	1	7	21	6	31.9290008544922
"Assay07"	"2"	1	8	21	6	32.1780014038086
"Assay07"	"2"	1	8	21	6	31.3449993133545
"Assay07"	"2"	1	1	21	7	24.5259990692139
"Assay07"	"2"	1	1	21	7	24.9270000457764
"Assay07"	"2"	1	2	21	7	25.5130004882812
"Assay07"	"2"	1	2	21	7	25.6730003356934
"Assay07"	"2"	1	3	21	7	26.8929996490479
"Assay07"	"2"	1	3	21	7	27.3560009002686
"Assay07"	"2"	1	4	21	7	28.0090007781982
"Assay07"	"2"	1	4	21	7	27.693000793457
"Assay07"	"2"	1	5	21	7	28.4120006561279
"Assay07"	"2"	1	5	21	7	28.9750003814697
"Assay07"	"2"	1	6	21	7	30.9839992523193
"Assay07"	"2"	1	6	21	7	31.3819999694824
"Assay07"	"2"	1	7	21	7	30.2870006561279
"Assay07"	"2"	1	7	21	7	30.8080005645752
"Assay07"	"2"	1	8	21	7	40
"Assay07"	"2"	1	8	21	7	40
"Assay07"	"2"	2	1	21	1	25.6110000610352
"Assay07"	"2"	2	1	21	1	25.8770008087158
"Assay07"	"2"	2	2	21	1	27.3110008239746
"Assay07"	"2"	2	2	21	1	27.0979995727539
"Assay07"	"2"	2	3	21	1	28.1060009002686
"Assay07"	"2"	2	3	21	1	27.8479995727539
"Assay07"	"2"	2	4	21	1	29.8579998016357
"Assay07"	"2"	2	4	21	1	29.7689990997314
"Assay07"	"2"	2	5	21	1	30.798999786377
"Assay07"	"2"	2	5	21	1	31.1389999389648
"Assay07"	"2"	2	6	21	1	34.2249984741211
"Assay07"	"2"	2	6	21	1	33.685001373291
"Assay07"	"2"	2	7	21	1	32.984001159668
"Assay07"	"2"	2	7	21	1	32.4900016784668
"Assay07"	"2"	2	8	21	1	32.0309982299805
"Assay07"	"2"	2	8	21	1	31.6180000305176
"Assay07"	"2"	2	1	21	2	25.5380001068115
"Assay07"	"2"	2	1	21	2	25.8190002441406
"Assay07"	"2"	2	2	21	2	27.0179996490479
"Assay07"	"2"	2	2	21	2	26.742000579834
"Assay07"	"2"	2	3	21	2	28.5270004272461
"Assay07"	"2"	2	3	21	2	28.0520000457764
"Assay07"	"2"	2	4	21	2	29.2290000915527
"Assay07"	"2"	2	4	21	2	29.3570003509521
"Assay07"	"2"	2	5	21	2	30.0470008850098
"Assay07"	"2"	2	5	21	2	30.0559997558594
"Assay07"	"2"	2	6	21	2	30.0919990539551
"Assay07"	"2"	2	6	21	2	30.1509990692139
"Assay07"	"2"	2	7	21	2	33.3499984741211
"Assay07"	"2"	2	7	21	2	33.234001159668
"Assay07"	"2"	2	8	21	2	40
"Assay07"	"2"	2	8	21	2	40
"Assay07"	"2"	2	1	21	3	25.9400005340576
"Assay07"	"2"	2	1	21	3	26.3439998626709
"Assay07"	"2"	2	2	21	3	27.2070007324219
"Assay07"	"2"	2	2	21	3	27.2649993896484
"Assay07"	"2"	2	3	21	3	28.1310005187988
"Assay07"	"2"	2	3	21	3	28.181999206543
"Assay07"	"2"	2	4	21	3	30.4060001373291
"Assay07"	"2"	2	4	21	3	29.7409992218018
"Assay07"	"2"	2	5	21	3	31.3700008392334
"Assay07"	"2"	2	5	21	3	31.7029991149902
"Assay07"	"2"	2	6	21	3	30.738000869751
"Assay07"	"2"	2	6	21	3	30.7639999389648
"Assay07"	"2"	2	7	21	3	30.9009990692139
"Assay07"	"2"	2	7	21	3	31.0709991455078
"Assay07"	"2"	2	8	21	3	40
"Assay07"	"2"	2	8	21	3	40
"Assay07"	"2"	2	1	21	4	25.923999786377
"Assay07"	"2"	2	1	21	4	26.1900005340576
"Assay07"	"2"	2	2	21	4	26.8369998931885
"Assay07"	"2"	2	2	21	4	26.8309993743896
"Assay07"	"2"	2	3	21	4	28.5170001983643
"Assay07"	"2"	2	3	21	4	29.0599994659424
"Assay07"	"2"	2	4	21	4	29.7929992675781
"Assay07"	"2"	2	4	21	4	29.0540008544922
"Assay07"	"2"	2	5	21	4	30.738000869751
"Assay07"	"2"	2	5	21	4	30.5349998474121
"Assay07"	"2"	2	6	21	4	31.7509994506836
"Assay07"	"2"	2	6	21	4	31.9290008544922
"Assay07"	"2"	2	7	21	4	32.4280014038086
"Assay07"	"2"	2	7	21	4	31.8689994812012
"Assay07"	"2"	2	8	21	4	31.6949996948242
"Assay07"	"2"	2	8	21	4	31.6539993286133
"Assay07"	"2"	2	1	21	5	25.4589996337891
"Assay07"	"2"	2	1	21	5	25.6499996185303
"Assay07"	"2"	2	2	21	5	27.1979999542236
"Assay07"	"2"	2	2	21	5	26.9050006866455
"Assay07"	"2"	2	3	21	5	28.5410003662109
"Assay07"	"2"	2	3	21	5	28.4540004730225
"Assay07"	"2"	2	4	21	5	28.8500003814697
"Assay07"	"2"	2	4	21	5	29.0799999237061
"Assay07"	"2"	2	5	21	5	29.1180000305176
"Assay07"	"2"	2	5	21	5	29.2210006713867
"Assay07"	"2"	2	6	21	5	33.5789985656738
"Assay07"	"2"	2	6	21	5	33.8819999694824
"Assay07"	"2"	2	7	21	5	33.826000213623
"Assay07"	"2"	2	7	21	5	32.8629989624023
"Assay07"	"2"	2	8	21	5	40
"Assay07"	"2"	2	8	21	5	40
"Assay07"	"2"	2	1	21	6	25.8589992523193
"Assay07"	"2"	2	1	21	6	26.068000793457
"Assay07"	"2"	2	2	21	6	27.1830005645752
"Assay07"	"2"	2	2	21	6	27.0009994506836
"Assay07"	"2"	2	3	21	6	28.4979991912842
"Assay07"	"2"	2	3	21	6	28.8770008087158
"Assay07"	"2"	2	4	21	6	28.7180004119873
"Assay07"	"2"	2	4	21	6	28.9790000915527
"Assay07"	"2"	2	5	21	6	30.6889991760254
"Assay07"	"2"	2	5	21	6	31.4160003662109
"Assay07"	"2"	2	6	21	6	31.30299949646
"Assay07"	"2"	2	6	21	6	31.8369998931885
"Assay07"	"2"	2	7	21	6	32.7369995117188
"Assay07"	"2"	2	7	21	6	31.9729995727539
"Assay07"	"2"	2	8	21	6	32.0369987487793
"Assay07"	"2"	2	8	21	6	32.4070014953613
"Assay07"	"2"	2	1	21	7	25.2560005187988
"Assay07"	"2"	2	1	21	7	25.511999130249
"Assay07"	"2"	2	2	21	7	27.1520004272461
"Assay07"	"2"	2	2	21	7	26.8279991149902
"Assay07"	"2"	2	3	21	7	27.9179992675781
"Assay07"	"2"	2	3	21	7	27.693000793457
"Assay07"	"2"	2	4	21	7	29.113000869751
"Assay07"	"2"	2	4	21	7	29.5440006256104
"Assay07"	"2"	2	5	21	7	29.55299949646
"Assay07"	"2"	2	5	21	7	29.8460006713867
"Assay07"	"2"	2	6	21	7	31.4449996948242
"Assay07"	"2"	2	6	21	7	31.9699993133545
"Assay07"	"2"	2	7	21	7	32.7220001220703
"Assay07"	"2"	2	7	21	7	32.5
"Assay07"	"2"	2	8	21	7	40
"Assay07"	"2"	2	8	21	7	40
"Assay07"	"2"	3	1	21	1	24.9549999237061
"Assay07"	"2"	3	1	21	1	25.2490005493164
"Assay07"	"2"	3	2	21	1	27.0209999084473
"Assay07"	"2"	3	2	21	1	27.17799949646
"Assay07"	"2"	3	3	21	1	27.9479999542236
"Assay07"	"2"	3	3	21	1	28.2250003814697
"Assay07"	"2"	3	4	21	1	29.0990009307861
"Assay07"	"2"	3	4	21	1	28.9459991455078
"Assay07"	"2"	3	5	21	1	30.0149993896484
"Assay07"	"2"	3	5	21	1	30.0830001831055
"Assay07"	"2"	3	6	21	1	31.3850002288818
"Assay07"	"2"	3	6	21	1	32.1290016174316
"Assay07"	"2"	3	7	21	1	32.8810005187988
"Assay07"	"2"	3	7	21	1	32.0870018005371
"Assay07"	"2"	3	8	21	1	40
"Assay07"	"2"	3	8	21	1	40
"Assay07"	"2"	3	1	21	2	25.3810005187988
"Assay07"	"2"	3	1	21	2	25.6259994506836
"Assay07"	"2"	3	2	21	2	26.3700008392334
"Assay07"	"2"	3	2	21	2	26.6620006561279
"Assay07"	"2"	3	3	21	2	27.9080009460449
"Assay07"	"2"	3	3	21	2	26.9340000152588
"Assay07"	"2"	3	4	21	2	29.25
"Assay07"	"2"	3	4	21	2	28.2310009002686
"Assay07"	"2"	3	5	21	2	28.8400001525879
"Assay07"	"2"	3	5	21	2	29.5200004577637
"Assay07"	"2"	3	6	21	2	32.4090003967285
"Assay07"	"2"	3	6	21	2	32.0999984741211
"Assay07"	"2"	3	7	21	2	31.6429996490479
"Assay07"	"2"	3	7	21	2	31.1189994812012
"Assay07"	"2"	3	8	21	2	33.1279983520508
"Assay07"	"2"	3	8	21	2	33.2690010070801
"Assay07"	"2"	3	1	21	3	25.0480003356934
"Assay07"	"2"	3	1	21	3	25.4640007019043
"Assay07"	"2"	3	2	21	3	26.6439990997314
"Assay07"	"2"	3	2	21	3	26.7110004425049
"Assay07"	"2"	3	3	21	3	27.363000869751
"Assay07"	"2"	3	3	21	3	27.1639995574951
"Assay07"	"2"	3	4	21	3	28.628999710083
"Assay07"	"2"	3	4	21	3	28.4860000610352
"Assay07"	"2"	3	5	21	3	29.1490001678467
"Assay07"	"2"	3	5	21	3	29.1000003814697
"Assay07"	"2"	3	6	21	3	31.6350002288818
"Assay07"	"2"	3	6	21	3	31.6709995269775
"Assay07"	"2"	3	7	21	3	31.503999710083
"Assay07"	"2"	3	7	21	3	30.4810009002686
"Assay07"	"2"	3	8	21	3	32.875
"Assay07"	"2"	3	8	21	3	33.0639991760254
"Assay07"	"2"	3	1	21	4	25.0440006256104
"Assay07"	"2"	3	1	21	4	25.4419994354248
"Assay07"	"2"	3	2	21	4	26.988000869751
"Assay07"	"2"	3	2	21	4	27.2670001983643
"Assay07"	"2"	3	3	21	4	28.1550006866455
"Assay07"	"2"	3	3	21	4	27.5729999542236
"Assay07"	"2"	3	4	21	4	29.1079998016357
"Assay07"	"2"	3	4	21	4	28.3640003204346
"Assay07"	"2"	3	5	21	4	29.8990001678467
"Assay07"	"2"	3	5	21	4	30.3110008239746
"Assay07"	"2"	3	6	21	4	29.943000793457
"Assay07"	"2"	3	6	21	4	29.9750003814697
"Assay07"	"2"	3	7	21	4	34.1069984436035
"Assay07"	"2"	3	7	21	4	33.4990005493164
"Assay07"	"2"	3	8	21	4	32.3839988708496
"Assay07"	"2"	3	8	21	4	32.3390007019043
"Assay07"	"2"	3	1	21	5	25.0429992675781
"Assay07"	"2"	3	1	21	5	25.2299995422363
"Assay07"	"2"	3	2	21	5	26.2439994812012
"Assay07"	"2"	3	2	21	5	26.4990005493164
"Assay07"	"2"	3	3	21	5	27.613000869751
"Assay07"	"2"	3	3	21	5	28.1399993896484
"Assay07"	"2"	3	4	21	5	29.3889999389648
"Assay07"	"2"	3	4	21	5	29.3840007781982
"Assay07"	"2"	3	5	21	5	30.1140003204346
"Assay07"	"2"	3	5	21	5	30.4120006561279
"Assay07"	"2"	3	6	21	5	30.5669994354248
"Assay07"	"2"	3	6	21	5	30.3199996948242
"Assay07"	"2"	3	7	21	5	40
"Assay07"	"2"	3	7	21	5	40
"Assay07"	"2"	3	8	21	5	34.0410003662109
"Assay07"	"2"	3	8	21	5	34.2820014953613
"Assay07"	"2"	3	1	21	6	24.7870006561279
"Assay07"	"2"	3	1	21	6	25.2409992218018
"Assay07"	"2"	3	2	21	6	26.3470001220703
"Assay07"	"2"	3	2	21	6	26.8959999084473
"Assay07"	"2"	3	3	21	6	27.1560001373291
"Assay07"	"2"	3	3	21	6	27.5060005187988
"Assay07"	"2"	3	4	21	6	28.3939990997314
"Assay07"	"2"	3	4	21	6	28.3910007476807
"Assay07"	"2"	3	5	21	6	29.3209991455078
"Assay07"	"2"	3	5	21	6	29.4330005645752
"Assay07"	"2"	3	6	21	6	30.5289993286133
"Assay07"	"2"	3	6	21	6	30.4699993133545
"Assay07"	"2"	3	7	21	6	32.2949981689453
"Assay07"	"2"	3	7	21	6	32.7360000610352
"Assay07"	"2"	3	8	21	6	40
"Assay07"	"2"	3	8	21	6	40
"Assay07"	"2"	3	1	21	7	24.4419994354248
"Assay07"	"2"	3	1	21	7	24.6849994659424
"Assay07"	"2"	3	2	21	7	25.8059997558594
"Assay07"	"2"	3	2	21	7	25.8729991912842
"Assay07"	"2"	3	3	21	7	26.7089996337891
"Assay07"	"2"	3	3	21	7	26.7770004272461
"Assay07"	"2"	3	4	21	7	27.9909992218018
"Assay07"	"2"	3	4	21	7	27.2959995269775
"Assay07"	"2"	3	5	21	7	29.1030006408691
"Assay07"	"2"	3	5	21	7	29.0620002746582
"Assay07"	"2"	3	6	21	7	29.6030006408691
"Assay07"	"2"	3	6	21	7	29.4109992980957
"Assay07"	"2"	3	7	21	7	32.1860008239746
"Assay07"	"2"	3	7	21	7	32.0870018005371
"Assay08"	"2"	1	1	22	1	24.673999786377
"Assay08"	"2"	1	1	22	1	24.8540000915527
"Assay08"	"2"	1	2	22	1	26.0799999237061
"Assay08"	"2"	1	2	22	1	26.0849990844727
"Assay08"	"2"	1	3	22	1	27.69700050354
"Assay08"	"2"	1	3	22	1	27.6240005493164
"Assay08"	"2"	1	4	22	1	28.9069995880127
"Assay08"	"2"	1	4	22	1	28.4850006103516
"Assay08"	"2"	1	5	22	1	29.1790008544922
"Assay08"	"2"	1	5	22	1	29.6520004272461
"Assay08"	"2"	1	6	22	1	31.5599994659424
"Assay08"	"2"	1	6	22	1	30.8080005645752
"Assay08"	"2"	1	7	22	1	33.3689994812012
"Assay08"	"2"	1	7	22	1	33.1679992675781
"Assay08"	"2"	1	8	22	1	33.185001373291
"Assay08"	"2"	1	8	22	1	33.7210006713867
"Assay08"	"2"	1	1	22	2	25.1550006866455
"Assay08"	"2"	1	1	22	2	25.2140007019043
"Assay08"	"2"	1	2	22	2	26.4829998016357
"Assay08"	"2"	1	2	22	2	26.2430000305176
"Assay08"	"2"	1	3	22	2	28.1000003814697
"Assay08"	"2"	1	3	22	2	27.8369998931885
"Assay08"	"2"	1	4	22	2	28.3349990844727
"Assay08"	"2"	1	4	22	2	28.3689994812012
"Assay08"	"2"	1	5	22	2	29.2509994506836
"Assay08"	"2"	1	5	22	2	29.2250003814697
"Assay08"	"2"	1	6	22	2	30.451000213623
"Assay08"	"2"	1	6	22	2	30.4419994354248
"Assay08"	"2"	1	7	22	2	31.4400005340576
"Assay08"	"2"	1	7	22	2	31.1030006408691
"Assay08"	"2"	1	8	22	2	32.3940010070801
"Assay08"	"2"	1	8	22	2	32.8279991149902
"Assay08"	"2"	1	1	22	3	25.117000579834
"Assay08"	"2"	1	1	22	3	25.3460006713867
"Assay08"	"2"	1	2	22	3	26.492000579834
"Assay08"	"2"	1	2	22	3	26.4400005340576
"Assay08"	"2"	1	3	22	3	27.8290004730225
"Assay08"	"2"	1	3	22	3	27.2970008850098
"Assay08"	"2"	1	4	22	3	29.1949996948242
"Assay08"	"2"	1	4	22	3	29.0300006866455
"Assay08"	"2"	1	5	22	3	29.6149997711182
"Assay08"	"2"	1	5	22	3	29.5020008087158
"Assay08"	"2"	1	6	22	3	30.6940002441406
"Assay08"	"2"	1	6	22	3	30.5200004577637
"Assay08"	"2"	1	7	22	3	32.7820014953613
"Assay08"	"2"	1	7	22	3	32.8489990234375
"Assay08"	"2"	1	8	22	3	32.9729995727539
"Assay08"	"2"	1	8	22	3	32.3489990234375
"Assay08"	"2"	1	1	22	4	25.0109996795654
"Assay08"	"2"	1	1	22	4	25.2889995574951
"Assay08"	"2"	1	2	22	4	26.3850002288818
"Assay08"	"2"	1	2	22	4	26.3859996795654
"Assay08"	"2"	1	3	22	4	27.988000869751
"Assay08"	"2"	1	3	22	4	28.0020008087158
"Assay08"	"2"	1	4	22	4	29.9449996948242
"Assay08"	"2"	1	4	22	4	29.0669994354248
"Assay08"	"2"	1	5	22	4	28.7649993896484
"Assay08"	"2"	1	5	22	4	29.1280002593994
"Assay08"	"2"	1	6	22	4	31.3980007171631
"Assay08"	"2"	1	6	22	4	31.3759994506836
"Assay08"	"2"	1	7	22	4	32.6020011901855
"Assay08"	"2"	1	7	22	4	32.4280014038086
"Assay08"	"2"	1	8	22	4	33.4860000610352
"Assay08"	"2"	1	8	22	4	33.7430000305176
"Assay08"	"2"	1	1	22	5	25.2859992980957
"Assay08"	"2"	1	1	22	5	25.1609992980957
"Assay08"	"2"	1	2	22	5	26.5540008544922
"Assay08"	"2"	1	2	22	5	26.2999992370605
"Assay08"	"2"	1	3	22	5	27.5860004425049
"Assay08"	"2"	1	3	22	5	27.7999992370605
"Assay08"	"2"	1	4	22	5	28.4780006408691
"Assay08"	"2"	1	4	22	5	28.5130004882812
"Assay08"	"2"	1	5	22	5	29.1730003356934
"Assay08"	"2"	1	5	22	5	29.1490001678467
"Assay08"	"2"	1	6	22	5	31.5729999542236
"Assay08"	"2"	1	6	22	5	32.1319999694824
"Assay08"	"2"	1	7	22	5	33.1660003662109
"Assay08"	"2"	1	7	22	5	32.8009986877441
"Assay08"	"2"	1	8	22	5	35.242000579834
"Assay08"	"2"	1	8	22	5	34.7960014343262
"Assay08"	"2"	1	1	22	6	25.3999996185303
"Assay08"	"2"	1	1	22	6	25.5160007476807
"Assay08"	"2"	1	2	22	6	26.871000289917
"Assay08"	"2"	1	2	22	6	26.2590007781982
"Assay08"	"2"	1	3	22	6	28.0209999084473
"Assay08"	"2"	1	3	22	6	28.4099998474121
"Assay08"	"2"	1	4	22	6	28.8010005950928
"Assay08"	"2"	1	4	22	6	28.3099994659424
"Assay08"	"2"	1	5	22	6	29.4039993286133
"Assay08"	"2"	1	5	22	6	29.8640003204346
"Assay08"	"2"	1	6	22	6	31.4340000152588
"Assay08"	"2"	1	6	22	6	31.2959995269775
"Assay08"	"2"	1	7	22	6	32.3250007629395
"Assay08"	"2"	1	7	22	6	31.9799995422363
"Assay08"	"2"	1	8	22	6	36.5040016174316
"Assay08"	"2"	1	8	22	6	35.7529983520508
"Assay08"	"2"	1	1	22	7	25.125
"Assay08"	"2"	1	1	22	7	25.4629993438721
"Assay08"	"2"	1	2	22	7	26.6019992828369
"Assay08"	"2"	1	2	22	7	27.0620002746582
"Assay08"	"2"	1	3	22	7	28.246000289917
"Assay08"	"2"	1	3	22	7	28.0049991607666
"Assay08"	"2"	1	4	22	7	28.7520008087158
"Assay08"	"2"	1	4	22	7	28.7870006561279
"Assay08"	"2"	1	5	22	7	29.69700050354
"Assay08"	"2"	1	5	22	7	30.1509990692139
"Assay08"	"2"	1	6	22	7	31.1639995574951
"Assay08"	"2"	1	6	22	7	31.0960006713867
"Assay08"	"2"	1	7	22	7	33.185001373291
"Assay08"	"2"	1	7	22	7	33.1459999084473
"Assay08"	"2"	1	8	22	7	36.2249984741211
"Assay08"	"2"	1	8	22	7	36.4659996032715
"Assay08"	"2"	2	1	22	1	27.4529991149902
"Assay08"	"2"	2	1	22	1	27.6809997558594
"Assay08"	"2"	2	2	22	1	28.9489994049072
"Assay08"	"2"	2	2	22	1	28.798999786377
"Assay08"	"2"	2	3	22	1	30.0370006561279
"Assay08"	"2"	2	3	22	1	30.0330009460449
"Assay08"	"2"	2	4	22	1	31.1790008544922
"Assay08"	"2"	2	4	22	1	30.9090003967285
"Assay08"	"2"	2	5	22	1	31.8969993591309
"Assay08"	"2"	2	5	22	1	32.0789985656738
"Assay08"	"2"	2	6	22	1	33.1370010375977
"Assay08"	"2"	2	6	22	1	33.2239990234375
"Assay08"	"2"	2	7	22	1	35.0349998474121
"Assay08"	"2"	2	7	22	1	34.7919998168945
"Assay08"	"2"	2	8	22	1	40
"Assay08"	"2"	2	8	22	1	40
"Assay08"	"2"	2	1	22	2	27.7700004577637
"Assay08"	"2"	2	1	22	2	28.0900001525879
"Assay08"	"2"	2	2	22	2	28.7749996185303
"Assay08"	"2"	2	2	22	2	28.8530006408691
"Assay08"	"2"	2	3	22	2	30.0149993896484
"Assay08"	"2"	2	3	22	2	30.0049991607666
"Assay08"	"2"	2	4	22	2	30.4580001831055
"Assay08"	"2"	2	4	22	2	30.4689998626709
"Assay08"	"2"	2	5	22	2	32.6069984436035
"Assay08"	"2"	2	5	22	2	32.984001159668
"Assay08"	"2"	2	6	22	2	34.0390014648438
"Assay08"	"2"	2	6	22	2	34.6399993896484
"Assay08"	"2"	2	7	22	2	33.8699989318848
"Assay08"	"2"	2	7	22	2	34.3050003051758
"Assay08"	"2"	2	8	22	2	40
"Assay08"	"2"	2	8	22	2	40
"Assay08"	"2"	2	1	22	3	27.6919994354248
"Assay08"	"2"	2	1	22	3	27.7759990692139
"Assay08"	"2"	2	2	22	3	28.4699993133545
"Assay08"	"2"	2	2	22	3	28.621000289917
"Assay08"	"2"	2	3	22	3	30.0729999542236
"Assay08"	"2"	2	3	22	3	29.9529991149902
"Assay08"	"2"	2	4	22	3	31.6119995117188
"Assay08"	"2"	2	4	22	3	31.5900001525879
"Assay08"	"2"	2	5	22	3	31.7140007019043
"Assay08"	"2"	2	5	22	3	31.6359996795654
"Assay08"	"2"	2	6	22	3	33.7560005187988
"Assay08"	"2"	2	6	22	3	33.9080009460449
"Assay08"	"2"	2	7	22	3	34.9910011291504
"Assay08"	"2"	2	7	22	3	35.1539993286133
"Assay08"	"2"	2	8	22	3	35.0589981079102
"Assay08"	"2"	2	8	22	3	35.5260009765625
"Assay08"	"2"	2	1	22	4	27.6959991455078
"Assay08"	"2"	2	1	22	4	27.8969993591309
"Assay08"	"2"	2	2	22	4	29.3810005187988
"Assay08"	"2"	2	2	22	4	29.431999206543
"Assay08"	"2"	2	3	22	4	30.8150005340576
"Assay08"	"2"	2	3	22	4	30.8819999694824
"Assay08"	"2"	2	4	22	4	31.4260005950928
"Assay08"	"2"	2	4	22	4	31.3320007324219
"Assay08"	"2"	2	5	22	4	32.4150009155273
"Assay08"	"2"	2	5	22	4	32.2000007629395
"Assay08"	"2"	2	6	22	4	33.867000579834
"Assay08"	"2"	2	6	22	4	34.4879989624023
"Assay08"	"2"	2	7	22	4	35.3629989624023
"Assay08"	"2"	2	7	22	4	34.8370018005371
"Assay08"	"2"	2	8	22	4	40
"Assay08"	"2"	2	8	22	4	40
"Assay08"	"2"	2	1	22	5	28.048999786377
"Assay08"	"2"	2	1	22	5	28.1030006408691
"Assay08"	"2"	2	2	22	5	28.6660003662109
"Assay08"	"2"	2	2	22	5	28.757999420166
"Assay08"	"2"	2	3	22	5	30.6000003814697
"Assay08"	"2"	2	3	22	5	30.6989994049072
"Assay08"	"2"	2	4	22	5	30.7549991607666
"Assay08"	"2"	2	4	22	5	30.6229991912842
"Assay08"	"2"	2	5	22	5	32.9059982299805
"Assay08"	"2"	2	5	22	5	33.0960006713867
"Assay08"	"2"	2	6	22	5	33.8400001525879
"Assay08"	"2"	2	6	22	5	33.9700012207031
"Assay08"	"2"	2	7	22	5	34.3419990539551
"Assay08"	"2"	2	7	22	5	34.9570007324219
"Assay08"	"2"	2	8	22	5	36.0979995727539
"Assay08"	"2"	2	8	22	5	36.7070007324219
"Assay08"	"2"	2	1	22	6	28.1919994354248
"Assay08"	"2"	2	1	22	6	28.2859992980957
"Assay08"	"2"	2	2	22	6	28.9060001373291
"Assay08"	"2"	2	2	22	6	28.9669990539551
"Assay08"	"2"	2	3	22	6	30.3419990539551
"Assay08"	"2"	2	3	22	6	30.2800006866455
"Assay08"	"2"	2	4	22	6	31.9150009155273
"Assay08"	"2"	2	4	22	6	31.8129997253418
"Assay08"	"2"	2	5	22	6	33.7529983520508
"Assay08"	"2"	2	5	22	6	33.3810005187988
"Assay08"	"2"	2	6	22	6	34.0620002746582
"Assay08"	"2"	2	6	22	6	33.7809982299805
"Assay08"	"2"	2	7	22	6	33.7490005493164
"Assay08"	"2"	2	7	22	6	33.3330001831055
"Assay08"	"2"	2	8	22	6	35.1450004577637
"Assay08"	"2"	2	8	22	6	35.0390014648438
"Assay08"	"2"	2	1	22	7	27.9190006256104
"Assay08"	"2"	2	1	22	7	28.2269992828369
"Assay08"	"2"	2	2	22	7	29.8090000152588
"Assay08"	"2"	2	2	22	7	29.5669994354248
"Assay08"	"2"	2	3	22	7	29.6049995422363
"Assay08"	"2"	2	3	22	7	29.5750007629395
"Assay08"	"2"	2	4	22	7	31.4360008239746
"Assay08"	"2"	2	4	22	7	31.6760005950928
"Assay08"	"2"	2	5	22	7	32.109001159668
"Assay08"	"2"	2	5	22	7	32.5209999084473
"Assay08"	"2"	2	6	22	7	34.6679992675781
"Assay08"	"2"	2	6	22	7	35.2519989013672
"Assay08"	"2"	2	7	22	7	33.5929985046387
"Assay08"	"2"	2	7	22	7	33.8030014038086
